opratDate,stgSdCd,stgSdNm,stgSggCd,stgSggNm,stgEmdCd,stgEmdNm,arrSdCd,arrSdNm,arrSggCd,arrSggNm,arrEmdCd,arrEmdNm,tzon,quater,useStf,useTm
20260224,11,서울특별시,11110,종로구,1111010700,적선동,11,서울특별시,11200,성동구,1120011400,성수동1가,22,00,2,1788.0
20260224,11,서울특별시,11110,종로구,1111010700,적선동,11,서울특별시,11200,성동구,1120011400,성수동1가,23,00,1,1970.0
20260224,11,서울특별시,11110,종로구,1111010800,통인동,11,서울특별시,11200,성동구,1120011400,성수동1가,12,45,1,1784.0
20260224,11,서울특별시,11110,종로구,1111010800,통인동,11,서울특별시,11200,성동구,1120011400,성수동1가,19,00,1,1633.0
20260224,11,서울특별시,11110,종로구,1111010900,누상동,11,서울특별시,11200,성동구,1120011400,성수동1가,06,30,1,2233.0
20260224,11,서울특별시,11110,종로구,1111010900,누상동,11,서울특별시,11200,성동구,1120011400,성수동1가,07,15,1,1932.0
20260224,11,서울특별시,11110,종로구,1111011500,사직동,11,서울특별시,11200,성동구,1120011400,성수동1가,05,45,1,1641.0
20260224,11,서울특별시,11110,종로구,1111011500,사직동,11,서울특별시,11200,성동구,1120011400,성수동1가,07,45,1,1605.0
20260224,11,서울특별시,11110,종로구,1111011500,사직동,11,서울특별시,11200,성동구,1120011400,성수동1가,08,45,1,1761.0
20260224,11,서울특별시,11110,종로구,1111011500,사직동,11,서울특별시,11200,성동구,1120011400,성수동1가,10,00,1,1553.0
20260224,11,서울특별시,11110,종로구,1111011500,사직동,11,서울특별시,11200,성동구,1120011400,성수동1가,10,30,1,2160.0
20260224,11,서울특별시,11110,종로구,1111011500,사직동,11,서울특별시,11200,성동구,1120011400,성수동1가,13,45,1,1962.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,06,15,1,1904.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,07,45,1,1443.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,08,15,1,1567.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,08,45,1,1737.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,09,00,2,1481.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,09,45,1,1158.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,10,15,1,1484.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,10,30,2,2031.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,10,45,4,1703.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,11,00,3,1781.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,11,15,1,1911.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,11,30,2,1682.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,11,45,4,1824.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,12,00,4,1895.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,12,15,1,1508.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,12,30,1,1605.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,12,45,3,1955.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,13,00,2,1965.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,13,15,1,1777.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,13,45,1,1592.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,14,00,2,1871.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,14,15,4,1644.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,15,00,4,2187.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,15,15,2,1442.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,15,30,2,1739.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,15,45,3,1440.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,16,00,3,1679.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,16,15,1,1668.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,16,30,2,1363.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,16,45,3,1764.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,17,00,5,1782.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,17,15,2,1420.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,17,30,2,1774.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,17,45,3,1458.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,18,00,12,1744.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,18,15,7,1466.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,18,30,5,1647.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,18,45,7,1434.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,19,00,3,1706.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,19,15,4,1631.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,19,30,1,2423.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,19,45,2,1488.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,20,00,1,1832.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,20,30,2,1352.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,20,45,2,1602.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,21,00,1,1594.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,21,15,3,2158.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,21,30,3,1758.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,22,00,2,1865.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,22,15,1,1339.0
20260224,11,서울특별시,11110,종로구,1111011900,세종로,11,서울특별시,11200,성동구,1120011400,성수동1가,23,00,3,1766.0
20260224,11,서울특별시,11110,종로구,1111012000,신문로1가,11,서울특별시,11200,성동구,1120011400,성수동1가,18,45,1,1460.0
20260224,11,서울특별시,11110,종로구,1111012100,신문로2가,11,서울특별시,11200,성동구,1120011400,성수동1가,18,30,1,1745.0
20260224,11,서울특별시,11110,종로구,1111012100,신문로2가,11,서울특별시,11200,성동구,1120011400,성수동1가,18,45,1,1596.0
20260224,11,서울특별시,11110,종로구,1111012600,종로1가,11,서울특별시,11200,성동구,1120011400,성수동1가,13,45,1,3144.0
20260224,11,서울특별시,11110,종로구,1111012600,종로1가,11,서울특별시,11200,성동구,1120011400,성수동1가,16,00,1,2819.0
20260224,11,서울특별시,11110,종로구,1111012900,견지동,11,서울특별시,11200,성동구,1120011400,성수동1가,11,45,1,1450.0
20260224,11,서울특별시,11110,종로구,1111012900,견지동,11,서울특별시,11200,성동구,1120011400,성수동1가,16,45,1,1425.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,05,00,1,2899.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,05,30,1,1636.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,07,15,1,1315.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,07,30,1,1350.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,07,45,1,1618.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,08,00,1,1480.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,08,45,3,1404.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,09,15,1,1565.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,09,30,1,1616.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,09,45,1,1373.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,11,00,1,1673.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,11,30,2,1652.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,11,45,4,1459.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,12,00,2,3224.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,12,15,1,1645.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,12,30,6,1714.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,12,45,3,2040.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,13,00,2,1472.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,13,15,2,1701.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,13,30,2,2246.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,14,00,4,1811.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,14,30,3,1706.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,14,45,4,1752.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,15,00,3,2261.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,15,15,2,2165.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,15,30,1,1814.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,15,45,3,1611.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,16,00,3,1633.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,16,15,2,1969.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,16,30,4,2085.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,16,45,4,1957.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,17,00,2,1412.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,17,15,1,1613.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,17,30,6,1375.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,17,45,5,1613.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,18,00,4,1560.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,18,15,3,1634.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,18,30,3,1358.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,18,45,2,1299.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,19,00,6,1699.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,19,30,1,1416.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,20,00,1,1747.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,20,30,1,1697.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,21,30,3,1638.0
20260224,11,서울특별시,11110,종로구,1111013400,경운동,11,서울특별시,11200,성동구,1120011400,성수동1가,22,30,1,2699.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,10,00,1,1564.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,10,45,1,2001.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,11,00,3,1911.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,11,15,1,2533.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,11,30,2,2233.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,12,00,2,2101.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,13,30,2,1822.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,14,00,1,2163.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,14,45,3,1800.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,17,00,1,1666.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,17,30,1,2045.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,17,45,1,1696.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,18,00,5,1934.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,18,15,1,2488.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,18,30,2,1700.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,18,45,2,1605.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,19,00,2,1755.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,19,15,2,1740.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,19,45,1,1982.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,20,15,1,1557.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,20,45,1,2374.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,21,30,1,1809.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,22,00,2,2248.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,22,15,1,1817.0
20260224,11,서울특별시,11110,종로구,1111013500,관철동,11,서울특별시,11200,성동구,1120011400,성수동1가,22,45,1,1716.0
20260224,11,서울특별시,11110,종로구,1111013800,종로2가,11,서울특별시,11200,성동구,1120011400,성수동1가,12,45,2,1424.0
20260224,11,서울특별시,11110,종로구,1111013800,종로2가,11,서울특별시,11200,성동구,1120011400,성수동1가,15,15,1,3076.0
20260224,11,서울특별시,11110,종로구,1111013800,종로2가,11,서울특별시,11200,성동구,1120011400,성수동1가,18,00,2,1615.0
20260224,11,서울특별시,11110,종로구,1111013800,종로2가,11,서울특별시,11200,성동구,1120011400,성수동1가,20,30,1,1655.0
20260224,11,서울특별시,11110,종로구,1111013900,팔판동,11,서울특별시,11200,성동구,1120011400,성수동1가,08,15,1,1754.0
20260224,11,서울특별시,11110,종로구,1111013900,팔판동,11,서울특별시,11200,성동구,1120011400,성수동1가,18,45,2,1708.0
20260224,11,서울특별시,11110,종로구,1111014000,삼청동,11,서울특별시,11200,성동구,1120011400,성수동1가,17,30,1,3038.0
20260224,11,서울특별시,11110,종로구,1111014100,안국동,11,서울특별시,11200,성동구,1120011400,성수동1가,13,30,2,1477.0
20260224,11,서울특별시,11110,종로구,1111014600,가회동,11,서울특별시,11200,성동구,1120011400,성수동1가,08,45,1,1772.0
20260224,11,서울특별시,11110,종로구,1111014900,원서동,11,서울특별시,11200,성동구,1120011400,성수동1가,08,00,1,1929.0
20260224,11,서울특별시,11110,종로구,1111015100,묘동,11,서울특별시,11200,성동구,1120011400,성수동1가,10,45,2,2249.0
20260224,11,서울특별시,11110,종로구,1111015100,묘동,11,서울특별시,11200,성동구,1120011400,성수동1가,12,00,1,1274.0
20260224,11,서울특별시,11110,종로구,1111015100,묘동,11,서울특별시,11200,성동구,1120011400,성수동1가,13,00,5,2198.0
20260224,11,서울특별시,11110,종로구,1111015100,묘동,11,서울특별시,11200,성동구,1120011400,성수동1가,14,00,1,2350.0
20260224,11,서울특별시,11110,종로구,1111015100,묘동,11,서울특별시,11200,성동구,1120011400,성수동1가,14,15,1,1413.0
20260224,11,서울특별시,11110,종로구,1111015100,묘동,11,서울특별시,11200,성동구,1120011400,성수동1가,15,00,3,2075.0
20260224,11,서울특별시,11110,종로구,1111015100,묘동,11,서울특별시,11200,성동구,1120011400,성수동1가,16,00,1,2258.0
20260224,11,서울특별시,11110,종로구,1111015100,묘동,11,서울특별시,11200,성동구,1120011400,성수동1가,16,30,2,1465.0
20260224,11,서울특별시,11110,종로구,1111015100,묘동,11,서울특별시,11200,성동구,1120011400,성수동1가,18,00,1,2214.0
20260224,11,서울특별시,11110,종로구,1111015100,묘동,11,서울특별시,11200,성동구,1120011400,성수동1가,18,15,1,1952.0
20260224,11,서울특별시,11110,종로구,1111015100,묘동,11,서울특별시,11200,성동구,1120011400,성수동1가,19,15,1,1232.0
20260224,11,서울특별시,11110,종로구,1111015100,묘동,11,서울특별시,11200,성동구,1120011400,성수동1가,21,30,1,1945.0
20260224,11,서울특별시,11110,종로구,1111015300,돈의동,11,서울특별시,11200,성동구,1120011400,성수동1가,00,30,1,1295.0
20260224,11,서울특별시,11110,종로구,1111015300,돈의동,11,서울특별시,11200,성동구,1120011400,성수동1가,08,15,2,1285.0
20260224,11,서울특별시,11110,종로구,1111015300,돈의동,11,서울특별시,11200,성동구,1120011400,성수동1가,09,00,1,1792.0
20260224,11,서울특별시,11110,종로구,1111015300,돈의동,11,서울특별시,11200,성동구,1120011400,성수동1가,09,45,2,1344.0
20260224,11,서울특별시,11110,종로구,1111015300,돈의동,11,서울특별시,11200,성동구,1120011400,성수동1가,10,15,2,1537.0
20260224,11,서울특별시,11110,종로구,1111015300,돈의동,11,서울특별시,11200,성동구,1120011400,성수동1가,11,00,2,1572.0
20260224,11,서울특별시,11110,종로구,1111015300,돈의동,11,서울특별시,11200,성동구,1120011400,성수동1가,11,15,3,1911.0
20260224,11,서울특별시,11110,종로구,1111015300,돈의동,11,서울특별시,11200,성동구,1120011400,성수동1가,11,45,4,1618.0
